Core,ID,area,zone,transect,camera,Year ,index_y,Month,Day,Season,Age Class,Symbol,Brood size,MaleChick,FemaleChick
554,20200719-DPNMMRCT4-IMAG0086,DPN,Interior,MMR,CT4,2020,2,7,19,Non-Breeding,Female+Chick,F_Chick,2,2,0
558,20200721-DPNMMRCT4-IMAG0094,DPN,Interior,MMR,CT4,2020,2,7,21,Non-Breeding,Female+Chick,F_Chick,2,1,1
570,20200725-DPNMMRCT4-IMAG0119,DPN,Interior,MMR,CT4,2020,2,7,25,Non-Breeding,Female+Chick,F_Chick,1,1,0
594,20200819-DPNMMRCT4-IMAG0239,DPN,Interior,MMR,CT4,2020,2,8,19,Non-Breeding,Female+Chick,F_Chick,3,2,1
601,20200824-DPNMMRCT4-IMAG0263,DPN,Interior,MMR,CT4,2020,2,8,24,Non-Breeding,Female+Chick,F_Chick,1,0,1
603,20200825-DPNMMRCT4-IMAG0266,DPN,Interior,MMR,CT4,2020,2,8,25,Non-Breeding,Female+Chick,F_Chick,1,0,1
605,20200829-DPNMMRCT4-IMAG0286,DPN,Interior,MMR,CT4,2020,2,8,29,Non-Breeding,Female+Chick,F_Chick,3,1,2
611,20200907-DPNMMRCT4-IMAG0310,DPN,Interior,MMR,CT4,2020,2,9,7,Non-Breeding,Female+Chick,F_Chick,3,1,2
624,20200708-DPNMMRCT5-IMAG0087,DPN,Interior,MMR,CT5,2020,2,7,8,Non-Breeding,Female+Chick,F_Chick,3,0,3
628,20200716-DPNMMRCT5-IMAG0605,DPN,Interior,MMR,CT5,2020,2,7,16,Non-Breeding,Female+Chick,F_Chick,1,1,0
631,20200721-DPNMMRCT5-IMAG1278,DPN,Interior,MMR,CT5,2020,2,7,21,Non-Breeding,Female+Chick,F_Chick,1,1,0
721,20200911-DPNTPKCT1-IMAG0355,DPN,Edge,TPK,CT1,2020,2,9,11,Non-Breeding,Female+Chick,F_Chick,3,2,1
725,20200913-DPNTPKCT1-IMAG0359,DPN,Edge,TPK,CT1,2020,2,9,13,Non-Breeding,Female+Chick,F_Chick,1,0,1
727,20200915-DPNTPKCT1-IMAG0365,DPN,Edge,TPK,CT1,2020,2,9,15,Non-Breeding,Female+Chick,F_Chick,1,0,1
731,20200919-DPNTPKCT1-IMAG0383,DPN,Edge,TPK,CT1,2020,2,9,19,Non-Breeding,Female+Chick,F_Chick,1,1,0
733,20200920-DPNTPKCT1-IMAG0387,DPN,Edge,TPK,CT1,2020,2,9,20,Non-Breeding,Female+Chick,F_Chick,2,1,1
768,20201029-DPNTPKCT2-IMAG0195,DPN,Edge,TPK,CT2,2020,2,10,29,Non-Breeding,Female+Chick,F_Chick,1,1,0
770,20201031-DPNTPKCT2-IMAG0197,DPN,Edge,TPK,CT2,2020,2,10,31,Non-Breeding,Female+Chick,F_Chick,1,1,0
774,20200708-DPNTPKCT3-IMAG0011,DPN,Edge,TPK,CT3,2020,2,7,8,Non-Breeding,Female+Chick,F_Chick,1,1,0
780,20200919-DPNTPKCT3-IMAG0043,DPN,Edge,TPK,CT3,2020,2,9,19,Non-Breeding,Female+Chick,F_Chick,1,1,0
1192,20200710-DPNTPKCT4-IMAG0035,DPN,Interior,TPK,CT4,2020,2,7,10,Non-Breeding,Female+Chick,F_Chick,4,3,1
1199,20200804-DPNTPKCT4-IMAG0041,DPN,Interior,TPK,CT4,2020,2,8,4,Non-Breeding,Female+Chick,F_Chick,3,1,2
1203,20200824-DPNTPKCT4-IMAG0043,DPN,Interior,TPK,CT4,2020,2,8,24,Non-Breeding,Female+Chick,F_Chick,1,0,1
1205,20200907-DPNTPKCT4-IMAG0069,DPN,Interior,TPK,CT4,2020,2,9,7,Non-Breeding,Female+Chick,F_Chick,1,0,1
1245,20200501-DPNTPKCT4-IMAG0204,DPN,Interior,TPK,CT4,2020,2,5,1,Non-Breeding,Female+Chick,F_Chick,2,1,1
1249,20200524-DPNTPKCT4-IMAG0206,DPN,Interior,TPK,CT4,2020,2,5,24,Non-Breeding,Female+Chick,F_Chick,2,2,0
1254,20200612-DPNTPKCT4-IMAG0213,DPN,Interior,TPK,CT4,2020,2,6,12,Non-Breeding,Female+Chick,F_Chick,2,1,1
1260,20200624-DPNTPKCT4-IMAG0218,DPN,Edge,TPK,CT4,2020,2,6,24,Non-Breeding,Female+Chick,F_Chick,2,1,1
1290,20200717-TPLTPL01CT1-IMAG0017,TPL,Edge,TPL01,CT1,2020,2,7,17,Non-Breeding,Female+Chick,F_Chick,1,0,1
1292,20200719-TPLTPL01CT1-IMAG0018,TPL,Edge,TPL01,CT1,2020,2,7,19,Non-Breeding,Female+Chick,F_Chick,1,1,0
1296,20200810-TPLTPL01CT1-IMAG0063,TPL,Edge,TPL01,CT1,2020,2,8,10,Non-Breeding,Female+Chick,F_Chick,1,0,1
1301,20201023-TPLTPL01CT1-IMAG0553,TPL,Edge,TPL01,CT1,2020,2,10,23,Non-Breeding,Female+Chick,F_Chick,5,1,2
1399,20200719-TPLTPL01CT3-IMAG0012,TPL,Edge,TPL01,CT3,2020,2,7,19,Non-Breeding,Female+Chick,F_Chick,1,0,1
1401,20200724-TPLTPL01CT3-IMAG0014,TPL,Edge,TPL01,CT3,2020,2,7,24,Non-Breeding,Female+Chick,F_Chick,1,1,0
1423,20200517-TPLTPL01CT3-IMAG0127,TPL,Edge,TPL01,CT3,2020,2,5,17,Non-Breeding,Female+Chick,F_Chick,2,1,1
1426,20200518-TPLTPL01CT3-IMAG0131,TPL,Edge,TPL01,CT3,2020,2,5,18,Non-Breeding,Female+Chick,F_Chick,1,0,1
1429,20200522-TPLTPL01CT3-IMAG0160,TPL,Edge,TPL01,CT3,2020,2,5,22,Non-Breeding,Female+Chick,F_Chick,1,0,1
1434,20200527-TPLTPL01CT3-IMAG0191,TPL,Edge,TPL01,CT3,2020,2,5,27,Non-Breeding,Female+Chick,F_Chick,2,0,2
1439,20200520-TPLTPL01CT3-IMAG0195,TPL,Edge,TPL01,CT3,2020,2,5,20,Non-Breeding,Female+Chick,F_Chick,2,1,1
1729,20201010-WLHKRCT2-IMAG0024,WL,Edge,HKR,CT2,2020,2,10,10,Non-Breeding,Female+Chick,F_Chick,1,1,0
1759,20200629-WLHKRCT2-IMAG0435,WL,Edge,HKR,CT2,2020,2,6,29,Non-Breeding,Female+Chick,F_Chick,3,1,2
1763,20200701-WLHKRCT2-IMAG0461,WL,Edge,HKR,CT2,2020,2,7,1,Non-Breeding,Female+Chick,F_Chick,3,3,0
1767,20200702-WLHKRCT2-IMAG0463,WL,Edge,HKR,CT2,2020,2,7,2,Non-Breeding,Female+Chick,F_Chick,3,2,1
1773,20200705-WLHKRCT2-IMAG0525,WL,Edge,HKR,CT2,2020,2,7,5,Non-Breeding,Female+Chick,F_Chick,3,3,0
1777,20200709-WLHKRCT2-IMAG0598,WL,Edge,HKR,CT2,2020,2,7,9,Non-Breeding,Female+Chick,F_Chick,1,0,1
1779,20200709-WLHKRCT2-IMAG0600,WL,Edge,HKR,CT2,2020,2,7,9,Non-Breeding,Female+Chick,F_Chick,1,1,0
1785,20200715-WLHKRCT2-IMAG0673,WL,Edge,HKR,CT2,2020,2,7,15,Non-Breeding,Female+Chick,F_Chick,1,0,1
1790,20200724-WLHKRCT2-IMAG0770,WL,Edge,HKR,CT2,2020,2,7,24,Non-Breeding,Female+Chick,F_Chick,1,1,0
1794,20200725-WLHKRCT2-IMAG0779,WL,Edge,HKR,CT2,2020,2,7,25,Non-Breeding,Female+Chick,F_Chick,2,1,1
1798,20200731-WLHKRCT2-IMAG0832,WL,Edge,HKR,CT2,2020,2,7,31,Non-Breeding,Female+Chick,F_Chick,1,1,0
1803,20200804-WLHKRCT2-IMAG0853,WL,Edge,HKR,CT2,2020,2,8,4,Non-Breeding,Female+Chick,F_Chick,2,0,2
1809,20200806-WLHKRCT2-IMAG0882,WL,Edge,HKR,CT2,2020,2,8,6,Non-Breeding,Female+Chick,F_Chick,1,0,1
1813,20200811-WLHKRCT2-IMAG0942,WL,Edge,HKR,CT2,2020,2,8,11,Non-Breeding,Female+Chick,F_Chick,3,1,2
1817,20200814-WLHKRCT2-IMAG0970,WL,Edge,HKR,CT2,2020,2,8,14,Non-Breeding,Female+Chick,F_Chick,2,2,0
1820,20200815-WLHKRCT2-IMAG0975,WL,Edge,HKR,CT2,2020,2,8,15,Non-Breeding,Female+Chick,F_Chick,2,1,1
1823,20200819-WLHKRCT2-IMAG1015,WL,Edge,HKR,CT2,2020,2,8,19,Non-Breeding,Female+Chick,F_Chick,1,0,1
1827,20200825-WLHKRCT2-IMAG1269,WL,Edge,HKR,CT2,2020,2,8,25,Non-Breeding,Female+Chick,F_Chick,2,0,2
1830,20200902-WLHKRCT2-IMAG1388,WL,Edge,HKR,CT2,2020,2,9,2,Non-Breeding,Female+Chick,F_Chick,1,0,1
2256,20200624-WLHLRCT3-IMAG0027,WL,Edge,HLR,CT3,2020,2,6,24,Non-Breeding,Female+Chick,F_Chick,2,1,1
2421,20200617-WLHMMCT1-IMAG0219,WL,Edge,HMM,CT1,2020,2,6,17,Non-Breeding,Female+Chick,F_Chick,2,2,0
2424,20200617-WLHMMCT1-IMAG0219,WL,Edge,HMM,CT1,2020,2,6,17,Non-Breeding,Female+Chick,F_Chick,2,1,1
2427,20200626-WLHMMCT1-IMAG0254,WL,Edge,HMM,CT1,2020,2,6,26,Non-Breeding,Female+Chick,F_Chick,2,1,1
2430,20200626-WLHMMCT1-IMAG0254,WL,Edge,HMM,CT1,2020,2,6,26,Non-Breeding,Female+Chick,F_Chick,1,1,0
2432,20200626-WLHMMCT1-IMAG0254,WL,Edge,HMM,CT1,2020,2,6,26,Non-Breeding,Female+Chick,F_Chick,2,1,1
2435,20200708-WLHMMCT1-IMAG0445,WL,Edge,HMM,CT1,2020,2,7,8,Non-Breeding,Female+Chick,F_Chick,1,0,1
2437,20200729-WLHMMCT1-IMAG0743,WL,Edge,HMM,CT1,2020,2,7,29,Non-Breeding,Female+Chick,F_Chick,4,2,2
2447,20200802-WLHMMCT1-IMAG0791,WL,Edge,HMM,CT1,2020,2,8,2,Non-Breeding,Female+Chick,F_Chick,2,1,1
2450,20200806-WLHMMCT1-IMAG0822,WL,Edge,HMM,CT1,2020,2,8,6,Non-Breeding,Female+Chick,F_Chick,1,1,0
2478,20200501-WLHMMCT2-IMAG3186,WL,Edge,HMM,CT2,2020,2,5,1,Non-Breeding,Female+Chick,F_Chick,1,0,1
2480,20200501-WLHMMCT2-IMAG3187,WL,Edge,HMM,CT2,2020,2,5,1,Non-Breeding,Female+Chick,F_Chick,1,1,0
2488,20200513-WLHMMCT2-IMAG3194,WL,Edge,HMM,CT2,2020,2,5,13,Non-Breeding,Female+Chick,F_Chick,3,1,2
2492,20200514-WLHMMCT2-IMAG3196,WL,Edge,HMM,CT2,2020,2,5,14,Non-Breeding,Female+Chick,F_Chick,1,0,1
2494,20200524-WLHMMCT2-IMAG3207,WL,Edge,HMM,CT2,2020,2,5,24,Non-Breeding,Female+Chick,F_Chick,2,0,2
2500,20200604-WLHMMCT2-IMAG0015,WL,Edge,HMM,CT2,2020,2,6,4,Non-Breeding,Female+Chick,F_Chick,2,0,2
2503,20200708-WLHMMCT2-IMAG0053,WL,Edge,HMM,CT2,2020,2,7,8,Non-Breeding,Female+Chick,F_Chick,2,1,1
2506,20200709-WLHMMCT2-IMAG0056,WL,Edge,HMM,CT2,2020,2,7,9,Non-Breeding,Female+Chick,F_Chick,2,1,1
2510,20200712-WLHMMCT2-IMAG0057,WL,Edge,HMM,CT2,2020,2,7,12,Non-Breeding,Female+Chick,F_Chick,2,0,2
2513,20200714-WLHMMCT2-IMAG0065,WL,Edge,HMM,CT2,2020,2,7,14,Non-Breeding,Female+Chick,F_Chick,1,1,0
2517,20200723-WLHMMCT2-IMAG0241,WL,Edge,HMM,CT2,2020,2,7,23,Non-Breeding,Female+Chick,F_Chick,1,0,1
2519,20200728-WLHMMCT2-IMAG1269,WL,Edge,HMM,CT2,2020,2,7,28,Non-Breeding,Female+Chick,F_Chick,1,0,1
2521,20200729-WLHMMCT2-IMAG1270,WL,Edge,HMM,CT2,2020,2,7,29,Non-Breeding,Female+Chick,F_Chick,2,1,1
2526,20200925-WLHMMCT2-IMAG3190,WL,Edge,HMM,CT2,2020,2,9,25,Non-Breeding,Female+Chick,F_Chick,1,1,0
2692,20200705-WLHTHCT1-IMAG0138,WL,Edge,HTH,CT1,2020,2,7,5,Non-Breeding,Female+Chick,F_Chick,1,1,0
2695,20200706-WLHTHCT1-IMAG0144,WL,Edge,HTH,CT1,2020,2,7,6,Non-Breeding,Female+Chick,F_Chick,4,2,2
2706,20200711-WLHTHCT1-IMAG0181,WL,Edge,HTH,CT1,2020,2,7,11,Non-Breeding,Female+Chick,F_Chick,2,2,0
2719,20200803-WLHTHCT1-IMAG0313,WL,Edge,HTH,CT1,2020,2,8,3,Non-Breeding,Female+Chick,F_Chick,2,1,1
2726,20200824-WLHTHCT1-IMAG0463,WL,Edge,HTH,CT1,2020,2,8,24,Non-Breeding,Female+Chick,F_Chick,3,1,2
2730,20200825-WLHTHCT1-IMAG0466,WL,Edge,HTH,CT1,2020,2,8,25,Non-Breeding,Female+Chick,F_Chick,3,1,2
3065,20200708-WLHTPCT2-IMAG0057,WL,Edge,HTP,CT2,2020,2,7,8,Non-Breeding,Female+Chick,F_Chick,1,1,0
3067,20200709-WLHTPCT2-IMAG0059,WL,Edge,HTP,CT2,2020,2,7,9,Non-Breeding,Female+Chick,F_Chick,2,1,1
3071,20200710-WLHTPCT2-IMAG0065,WL,Edge,HTP,CT2,2020,2,7,10,Non-Breeding,Female+Chick,F_Chick,4,3,1
3078,20200712-WLHTPCT2-IMAG0071,WL,Edge,HTP,CT2,2020,2,7,12,Non-Breeding,Female+Chick,F_Chick,2,2,0
3081,20200715-WLHTPCT2-IMAG0073,WL,Edge,HTP,CT2,2020,2,7,15,Non-Breeding,Female+Chick,F_Chick,1,1,0
3084,20200715-WLHTPCT2-IMAG0077,WL,Edge,HTP,CT2,2020,2,7,15,Non-Breeding,Female+Chick,F_Chick,1,0,1
3091,20200717-WLHTPCT2-IMAG0089,WL,Edge,HTP,CT2,2020,2,7,17,Non-Breeding,Female+Chick,F_Chick,3,2,1
3098,20200718-WLHTPCT2-IMAG0095,WL,Edge,HTP,CT2,2020,2,7,18,Non-Breeding,Female+Chick,F_Chick,1,0,1
3101,20200719-WLHTPCT2-IMAG0105,WL,Edge,HTP,CT2,2020,2,7,19,Non-Breeding,Female+Chick,F_Chick,1,0,1
3104,20200720-WLHTPCT2-IMAG0111,WL,Edge,HTP,CT2,2020,2,7,20,Non-Breeding,Female+Chick,F_Chick,1,0,1
3117,20200724-WLHTPCT2-IMAG0139,WL,Edge,HTP,CT2,2020,2,7,24,Non-Breeding,Female+Chick,F_Chick,2,1,1
3124,20200727-WLHTPCT2-IMAG0151,WL,Edge,HTP,CT2,2020,2,7,27,Non-Breeding,Female+Chick,F_Chick,1,0,1
3128,20200728-WLHTPCT2-IMAG0157,WL,Edge,HTP,CT2,2020,2,7,28,Non-Breeding,Female+Chick,F_Chick,3,2,1
3134,20200729-WLHTPCT2-IMAG0167,WL,Edge,HTP,CT2,2020,2,7,29,Non-Breeding,Female+Chick,F_Chick,2,1,1
3138,20200731-WLHTPCT2-IMAG0173,WL,Edge,HTP,CT2,2020,2,7,31,Non-Breeding,Female+Chick,F_Chick,2,0,2
3150,20200801-WLHTPCT2-IMAG0191,WL,Edge,HTP,CT2,2020,2,8,1,Non-Breeding,Female+Chick,F_Chick,3,2,1
3156,20200803-WLHTPCT2-IMAG0197,WL,Edge,HTP,CT2,2020,2,8,3,Non-Breeding,Female+Chick,F_Chick,2,1,1
3159,20200804-WLHTPCT2-IMAG0201,WL,Edge,HTP,CT2,2020,2,8,4,Non-Breeding,Female+Chick,F_Chick,3,3,0
3171,20200806-WLHTPCT2-IMAG0221,WL,Edge,HTP,CT2,2020,2,8,6,Non-Breeding,Female+Chick,F_Chick,1,0,1
3173,20200807-WLHTPCT2-IMAG0223,WL,Edge,HTP,CT2,2020,2,8,7,Non-Breeding,Female+Chick,F_Chick,3,2,1
3180,20200815-WLHTPCT2-IMAG0245,WL,Edge,HTP,CT2,2020,2,8,15,Non-Breeding,Female+Chick,F_Chick,2,0,2
3185,20200818-WLHTPCT2-IMAG0261,WL,Edge,HTP,CT2,2020,2,8,18,Non-Breeding,Female+Chick,F_Chick,2,2,0
3193,20200823-WLHTPCT2-IMAG0293,WL,Edge,HTP,CT2,2020,2,8,23,Non-Breeding,Female+Chick,F_Chick,1,1,0
3195,20200824-WLHTPCT2-IMAG0295,WL,Edge,HTP,CT2,2020,2,8,24,Non-Breeding,Female+Chick,F_Chick,1,0,1
3201,20200827-WLHTPCT2-IMAG0327,WL,Edge,HTP,CT2,2020,2,8,27,Non-Breeding,Female+Chick,F_Chick,1,1,0
3204,20200828-WLHTPCT2-IMAG0337,WL,Edge,HTP,CT2,2020,2,8,28,Non-Breeding,Female+Chick,F_Chick,2,2,0
3208,20200902-WLHTPCT2-IMAG0365,WL,Edge,HTP,CT2,2020,2,9,2,Non-Breeding,Female+Chick,F_Chick,1,0,1
3210,20200907-WLHTPCT2-IMAG0383,WL,Edge,HTP,CT2,2020,2,9,7,Non-Breeding,Female+Chick,F_Chick,3,1,2
3217,20200910-WLHTPCT2-IMAG0399,WL,Edge,HTP,CT2,2020,2,9,10,Non-Breeding,Female+Chick,F_Chick,1,1,0
3221,20200914-WLHTPCT2-IMAG0409,WL,Edge,HTP,CT2,2020,2,9,14,Non-Breeding,Female+Chick,F_Chick,1,0,1
3225,20200918-WLHTPCT2-IMAG0421,WL,Edge,HTP,CT2,2020,2,9,18,Non-Breeding,Female+Chick,F_Chick,1,0,1
3228,20200920-WLHTPCT2-IMAG0427,WL,Edge,HTP,CT2,2020,2,9,20,Non-Breeding,Female+Chick,F_Chick,1,0,1
3230,20200921-WLHTPCT2-IMAG0429,WL,Edge,HTP,CT2,2020,2,9,21,Non-Breeding,Female+Chick,F_Chick,1,1,0
3233,20200922-WLHTPCT2-IMAG0433,WL,Edge,HTP,CT2,2020,2,9,22,Non-Breeding,Female+Chick,F_Chick,1,0,1
3237,20200923-WLHTPCT2-IMAG0441,WL,Edge,HTP,CT2,2020,2,9,23,Non-Breeding,Female+Chick,F_Chick,1,0,1
3240,20200927-WLHTPCT2-IMAG0449,WL,Edge,HTP,CT2,2020,2,9,27,Non-Breeding,Female+Chick,F_Chick,4,3,1
3249,20201010-WLHTPCT2-IMAG0459,WL,Edge,HTP,CT2,2020,2,10,10,Non-Breeding,Female+Chick,F_Chick,2,0,2
3498,20201022-WLHTPCT2-IMAG0019,WL,Edge,HTP,CT2,2020,2,10,22,Non-Breeding,Female+Chick,F_Chick,2,2,0
3503,20201025-WLHTPCT2-IMAG0023,WL,Edge,HTP,CT2,2020,2,10,25,Non-Breeding,Female+Chick,F_Chick,3,2,1
3509,20201031-WLHTPCT2-IMAG0035,WL,Edge,HTP,CT2,2020,2,10,31,Non-Breeding,Female+Chick,F_Chick,1,0,1
3702,20200502-WLHTPCT2-IMAG1242,WL,Edge,HTP,CT2,2020,2,5,2,Non-Breeding,Female+Chick,F_Chick,1,0,1
3722,20200514-WLHTPCT2-IMAG1314,WL,Edge,HTP,CT2,2020,2,5,14,Non-Breeding,Female+Chick,F_Chick,2,0,2
3726,20200515-WLHTPCT2-IMAG1325,WL,Edge,HTP,CT2,2020,2,5,15,Non-Breeding,Female+Chick,F_Chick,3,2,1
3738,20200520-WLHTPCT2-IMAG1362,WL,Edge,HTP,CT2,2020,2,5,20,Non-Breeding,Female+Chick,F_Chick,2,0,2
3743,20200523-WLHTPCT2-IMAG1384,WL,Edge,HTP,CT2,2020,2,5,23,Non-Breeding,Female+Chick,F_Chick,1,0,1
3757,20200528-WLHTPCT2-IMAG1411,WL,Edge,HTP,CT2,2020,2,5,28,Non-Breeding,Female+Chick,F_Chick,2,1,1
3764,20200530-WLHTPCT2-IMAG1422,WL,Edge,HTP,CT2,2020,2,5,30,Non-Breeding,Female+Chick,F_Chick,2,2,0
3775,20200531-WLHTPCT2-IMAG1447,WL,Edge,HTP,CT2,2020,2,5,31,Non-Breeding,Female+Chick,F_Chick,3,3,0
3785,20200601-WLHTPCT2-IMAG1473,WL,Edge,HTP,CT2,2020,2,6,1,Non-Breeding,Female+Chick,F_Chick,3,2,1
3791,20200602-WLHTPCT2-IMAG1480,WL,Edge,HTP,CT2,2020,2,6,2,Non-Breeding,Female+Chick,F_Chick,2,2,0
3797,20200603-WLHTPCT2-IMAG1494,WL,Edge,HTP,CT2,2020,2,6,3,Non-Breeding,Female+Chick,F_Chick,2,1,1
3804,20200616-WLHTPCT2-IMAG1560,WL,Edge,HTP,CT2,2020,2,6,16,Non-Breeding,Female+Chick,F_Chick,2,1,1
3810,20200618-WLHTPCT2-IMAG1576,WL,Edge,HTP,CT2,2020,2,6,18,Non-Breeding,Female+Chick,F_Chick,1,0,1
3812,20200620-WLHTPCT2-IMAG1620,WL,Edge,HTP,CT2,2020,2,6,20,Non-Breeding,Female+Chick,F_Chick,2,0,2
3816,20200621-WLHTPCT2-IMAG1624,WL,Edge,HTP,CT2,2020,2,6,21,Non-Breeding,Female+Chick,F_Chick,1,1,0
3819,20200623-WLHTPCT2-IMAG1627,WL,Edge,HTP,CT2,2020,2,6,23,Non-Breeding,Female+Chick,F_Chick,1,1,0
3822,20200628-WLHTPCT2-IMAG1632,WL,Edge,HTP,CT2,2020,2,6,28,Non-Breeding,Female+Chick,F_Chick,1,1,0
3824,20200703-WLHTPCT3-IMAG0049,WL,Edge,HTP,CT3,2020,2,7,3,Non-Breeding,Female+Chick,F_Chick,1,0,1
3830,20200716-WLHTPCT3-IMAG0139,WL,Edge,HTP,CT3,2020,2,7,16,Non-Breeding,Female+Chick,F_Chick,1,1,0
3833,20200724-WLHTPCT3-IMAG0170,WL,Edge,HTP,CT3,2020,2,7,24,Non-Breeding,Female+Chick,F_Chick,2,1,1
3844,20200819-WLHTPCT3-IMAG0260,WL,Edge,HTP,CT3,2020,2,8,19,Non-Breeding,Female+Chick,F_Chick,3,2,1
3851,20200820-WLHTPCT3-IMAG0266,WL,Edge,HTP,CT3,2020,2,8,20,Non-Breeding,Female+Chick,F_Chick,2,0,2
3854,20200824-WLHTPCT3-IMAG0292,WL,Edge,HTP,CT3,2020,2,8,24,Non-Breeding,Female+Chick,F_Chick,1,0,1
3859,20200826-WLHTPCT3-IMAG0303,WL,Edge,HTP,CT3,2020,2,8,26,Non-Breeding,Female+Chick,F_Chick,4,2,2
3865,20200904-WLHTPCT3-IMAG0336,WL,Edge,HTP,CT3,2020,2,9,4,Non-Breeding,Female+Chick,F_Chick,1,1,0
3873,20200921-WLHTPCT3-IMAG0360,WL,Edge,HTP,CT3,2020,2,9,21,Non-Breeding,Female+Chick,F_Chick,2,1,1
3879,20201019-WLHTPCT3-IMAG0025,WL,Edge,HTP,CT3,2020,2,10,19,Non-Breeding,Female+Chick,F_Chick,2,2,0
4117,20200501-WLHYKCT3-IMAG1166,WL,Edge,HYK,CT3,2020,2,5,1,Non-Breeding,Female+Chick,F_Chick,2,2,0
4128,20200501-WLHYKCT3-IMAG1187,WL,Edge,HYK,CT3,2020,2,5,1,Non-Breeding,Female+Chick,F_Chick,1,1,0
4133,20200504-WLHYKCT3-IMAG1223,WL,Edge,HYK,CT3,2020,2,5,4,Non-Breeding,Female+Chick,F_Chick,3,1,2
4140,20200509-WLHYKCT3-IMAG1239,WL,Edge,HYK,CT3,2020,2,5,9,Non-Breeding,Female+Chick,F_Chick,2,1,1
4153,20200520-WLHYKCT3-IMAG1336,WL,Edge,HYK,CT3,2020,2,5,20,Non-Breeding,Female+Chick,F_Chick,1,0,1
4160,20200530-WLHYKCT3-IMAG1415,WL,Edge,HYK,CT3,2020,2,5,30,Non-Breeding,Female+Chick,F_Chick,3,1,2
4170,20200708-WLHYKCT3-IMAG0053,WL,Edge,HYK,CT3,2020,2,7,8,Non-Breeding,Female+Chick,F_Chick,2,1,1
4173,20200708-WLHYKCT3-IMAG0060,WL,Edge,HYK,CT3,2020,2,7,8,Non-Breeding,Female+Chick,F_Chick,4,2,2
4178,20200711-WLHYKCT3-IMAG0068,WL,Edge,HYK,CT3,2020,2,7,11,Non-Breeding,Female+Chick,F_Chick,3,1,2
4187,20200714-WLHYKCT3-IMAG0076,WL,Edge,HYK,CT3,2020,2,7,14,Non-Breeding,Female+Chick,F_Chick,1,0,1
4192,20200729-WLHYKCT3-IMAG0091,WL,Edge,HYK,CT3,2020,2,7,29,Non-Breeding,Female+Chick,F_Chick,3,2,1
4200,20200813-WLHYKCT3-IMAG0191,WL,Edge,HYK,CT3,2020,2,8,13,Non-Breeding,Female+Chick,F_Chick,3,2,1
4204,20200815-WLHYKCT3-IMAG0205,WL,Edge,HYK,CT3,2020,2,8,15,Non-Breeding,Female+Chick,F_Chick,4,2,2
4226,20200904-WLHYKCT3-IMAG0286,WL,Edge,HYK,CT3,2020,2,9,4,Non-Breeding,Female+Chick,F_Chick,2,0,2
4230,20200908-WLHYKCT3-IMAG0290,WL,Edge,HYK,CT3,2020,2,9,8,Non-Breeding,Female+Chick,F_Chick,2,1,1
4302,20200823-WLMTLCT2-IMAG0504,WL,Edge,MTL,CT2,2020,2,8,23,Non-Breeding,Female+Chick,F_Chick,2,1,1
4306,20200825-WLMTLCT2-IMAG0516,WL,Edge,MTL,CT2,2020,2,8,25,Non-Breeding,Female+Chick,F_Chick,1,1,0
4356,20200720-WLMTLCT3-IMAG0343,WL,Edge,MTL,CT3,2020,2,7,20,Non-Breeding,Female+Chick,F_Chick,2,1,1
4359,20200722-WLMTLCT3-IMAG0350,WL,Edge,MTL,CT3,2020,2,7,22,Non-Breeding,Female+Chick,F_Chick,2,0,2
4362,20200813-WLMTLCT3-IMAG0528,WL,Edge,MTL,CT3,2020,2,8,13,Non-Breeding,Female+Chick,F_Chick,4,2,2
4367,20200818-WLMTLCT3-IMAG1027,WL,Edge,MTL,CT3,2020,2,8,18,Non-Breeding,Female+Chick,F_Chick,1,0,1
4370,20200906-WLMTLCT3-IMAG1240,WL,Interior,MTL,CT3,2020,2,9,6,Non-Breeding,Female+Chick,F_Chick,1,0,1
4387,20200727-WLMTLCT4-IMAG0278,WL,Interior,MTL,CT4,2020,2,7,27,Non-Breeding,Female+Chick,F_Chick,3,2,1
4497,20200630-WLMTLCT5-IMAG0030,WL,Interior,MTL,CT5,2020,2,6,30,Non-Breeding,Female+Chick,F_Chick,1,1,0
4506,20200808-WLMTLCT5-IMAG2535,WL,Interior,MTL,CT5,2020,2,8,8,Non-Breeding,Female+Chick,F_Chick,4,1,3
4743,20200522-WLMTLCT6-IMAG0358,WL,Interior,MTL,CT6,2020,2,5,22,Non-Breeding,Female+Chick,F_Chick,3,2,1
4748,20200523-WLMTLCT6-IMAG0360,WL,Interior,MTL,CT6,2020,2,5,23,Non-Breeding,Female+Chick,F_Chick,4,2,2
4885,20201020-WLSBMCT2-IMAG0088,WL,Edge,SBM,CT2,2020,2,10,20,Non-Breeding,Female+Chick,F_Chick,1,0,1
4941,20200501-WLSBMCT2-IMAG3236,WL,Edge,SBM,CT2,2020,2,5,1,Non-Breeding,Female+Chick,F_Chick,5,3,2
4950,20200510-WLSBMCT2-IMAG3332,WL,Edge,SBM,CT2,2020,2,5,10,Non-Breeding,Female+Chick,F_Chick,1,1,0
4952,20200513-WLSBMCT2-IMAG3440,WL,Edge,SBM,CT2,2020,2,5,13,Non-Breeding,Female+Chick,F_Chick,1,0,1
4956,20200529-WLSBMCT2-IMAG0093,WL,Edge,SBM,CT2,2020,2,5,29,Non-Breeding,Female+Chick,F_Chick,4,3,1
